medication11_dosage,medication 11 dosage,,,,,,,,,,,,,,,,,,,,,,,,,,,
med11_dk,Medication 11. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_rx_med11,Medication 11. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med11_xr,Medication 11. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prn_medicine_rx_med11,"Medication 11. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?",,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_rxm_med11,"Medication 11. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med11_24,Medication 11. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med11_ago,Medication 11. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prescribe_med_12_yn,Does your child take any other prescription medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med12_rxnorm_p,"Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
medication12_dosage,medication 12 dosage,,,,,,,,,,,,,,,,,,,,,,,,,,,
med12_dk,Medication 12. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_rx_med12,Medication 12. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med12_xr,Medication 12. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prn_medicine_rx_med12,"Medication 12. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?",,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_rxm_med12,"Medication 12. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med12_24,Medication 12. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med12_ago,Medication 12. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prescribe_med_13_yn,Does your child take any other prescription medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med13_rxnorm_p,"Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
medication13_dosage,Medication 13 dosage,,,,,,,,,,,,,,,,,,,,,,,,,,,
med13_dk,Medication 13. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_rx_med13,Medication 13. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med13_xr,Medication 13. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prn_medicine_rx_med13,"Medication 13. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?",,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_rxm_med13,"Medication 13. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med13_24,Medication 13. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med13_ago,Medication 13. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prescribe_med_14_yn,Does your child take any other prescription medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med14_rxnorm_p,"Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
medication14_dosage,Medication 14 dosage,,,,,,,,,,,,,,,,,,,,,,,,,,,
med14_dk,Medication 14. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_rx_med14,Medication 14. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med14_xr,Medication 14. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prn_medicine_rx_med14,"Medication 14. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?",,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_rxm_med14,"Medication 14. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med14_24,Medication 14. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med14_ago,Medication 14. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prescribe_med_15_yn,Does your child take any other prescription medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med15_rxnorm_p,"Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
medication15_dosage,Medication 15 dosage,,,,,,,,,,,,,,,,,,,,,,,,,,,
med15_dk,Medication 15. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_rx_med15,Medication 15. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med15_xr,Medication 15. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
prn_medicine_rx_med15,"Medication 15. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?",,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_rxm_med15,"Medication 15. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med15_24,Medication 15. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
rx_med15_ago,Medication 15. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_1_rxnorm_p,"OTC Med 1. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication1,OTC Med 1. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med1_otc_dk,OTC Med 1. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication1,OTC Med 1. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med1_xr,OTC Med 1. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med1,"OTC Med 1. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med1_24,OTC Med 1. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med1_ago,OTC Med 1. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_2_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_2_rxnorm_p,"OTC Med 2. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication2,OTC Med 2. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med2_otc_dk,OTC Med 2. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication2,OTC Med 2. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med2_xr,OTC Med 2. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med2,"OTC Med 2. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med2_24,OTC Med 2. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med2_ago,OTC Med 2. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_3_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_3_rxnorm_p,"OTC Med 3. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication3,OTC Med 3. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med3_otc_dk,OTC Med 3. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication3,OTC Med 3. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med3_xr,OTC Med 3. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med3,"OTC Med 3. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med3_24,OTC Med 3. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med3_ago,OTC Med 3. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_4_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_4_rxnorm_p,"OTC Med 4. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication4,OTC Med 4. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med4_otc_dk,OTC Med 4. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication4,OTC Med 4. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med4_xr,OTC Med 4. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med4,"OTC Med 4. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med4_24,OTC Med 4. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med4_ago,OTC Med 4. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_5_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_5_rxnorm_p,"OTC Med 5. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication5,OTC Med 5. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med5_otc_dk,OTC Med 5. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication5,OTC Med 5. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med5_xr,OTC Med 5. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med5,"OTC Med 5. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med5_24,OTC Med 5. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med5_ago,OTC Med 5. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_6_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_6_rxnorm_p,"OTC Med 6. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication6,OTC Med 6. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med6_otc_dk,OTC Med 6. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication6,OTC Med 6. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med6_xr,OTC Med 6. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med6,"OTC Med 6. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med6_24,OTC Med 6. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med6_ago,OTC Med 6. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_7_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_7_rxnorm_p,"OTC Med 7. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication7,OTC Med 7. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med7_otc_dk,OTC Med 7. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication7,OTC Med 7. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med7_xr,OTC Med 7. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med7,"OTC Med 7. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med7_24,OTC Med 7. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med7_ago,OTC Med 7. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_8_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_8_rxnorm_p,"OTC Med 8. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication8,OTC Med 8. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med8_otc_dk,OTC Med 8. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication8,OTC Med 8. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med8_xr,OTC Med 8. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med8,"OTC Med 8. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med8_24,OTC Med 8. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med8_ago,OTC Med 8. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_9_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_9_rxnorm_p,"OTC Med 9. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication9,OTC Med 9. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med9_otc_dk,OTC Med 9. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication9,OTC Med 9. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med9_xr,OTC Med 9. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med9,"OTC Med 9. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med9_24,OTC Med 9. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med9_ago,OTC Med 9. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_10_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_10_rxnorm_p,"OTC Med 10. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication10,OTC Med 10. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med10_otc_dk,OTC Med 10. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication10,OTC Med 10. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med10_xr,OTC Med 10. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med10,"OTC Med 10. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med10_24,OTC Med 10. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med10_ago,OTC Med 10. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_11_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_11_rxnorm_p,"OTC Med 11. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication11,OTC Med 11. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med11_otc_dk,OTC Med 11. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication11,OTC Med 11. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med11_xr,OTC Med 11. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med11,"OTC Med 11. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med11_24,OTC Med 11. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med11_ago,OTC Med 11. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_12_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_12_rxnorm_p,"OTC Med 12. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication12,OTC Med 12. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med12_otc_dk,OTC Med 12. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication12,OTC Med 12. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med12_xr,OTC Med 12. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?,,,,,,,,,,,,,,,,,,,,,,,,,,,
number_rx_otc_med12,"OTC Med 12. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?",,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med12_24,OTC Med 12. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med12_ago,OTC Med 12. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?,,,,,,,,,,,,,,,,,,,,,,,,,,,
otc_med_13_yn,Does your child take any other over-the-counter medications?,,,,,,,,,,,,,,,,,,,,,,,,,,,
med_otc_13_rxnorm_p,"OTC Med 13. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)",,,,,,,,,,,,,,,,,,,,,,,,,,,
strength_otc_medication13,OTC Med 13. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el númerocon un decimal),,,,,,,,,,,,,,,,,,,,,,,,,,,
med13_otc_dk,OTC Med 13. Strength dose. Don't know /No lo sé,,,,,,,,,,,,,,,,,,,,,,,,,,,
units_otc_medication13,OTC Med 13. Strength unit / Unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,
